pos,county,state,pc_income,medhouse_inc,medfam_inc,pop,households,exp_rate
328,Greene,Ohio,30040.0,58080.0,73972.0,162588.0,62836.0,0.06125302205060289
329,Saunders,Nebraska,30039.0,59870.0,74235.0,20800.0,8142.0,0.04930703819560402
330,Goliad,Texas,30031.0,50923.0,63672.0,7281.0,3028.0,0.031308380696142966
331,Rensselaer,New York,29987.0,59432.0,74519.0,159565.0,64242.0,0.05575686962457828
332,Sangamon,Illinois,29974.0,55449.0,71338.0,198269.0,82807.0,0.062085307006801975
333,San Luis Obispo,California,29954.0,58697.0,74885.0,272094.0,102154.0,0.05618317899216726
334,Sargent,North Dakota,29950.0,53381.0,67132.0,3859.0,1741.0,0.04131391925975799
335,Linn,Iowa,29943.0,57260.0,75761.0,213425.0,86052.0,0.05625644413689791
336,Goodhue,Minnesota,29932.0,56836.0,73075.0,46259.0,18711.0,0.05607158243518396
337,Warrick,Indiana,29927.0,62351.0,72764.0,60163.0,22454.0,0.05723072628788602
339,Ontario,New York,29904.0,56479.0,70381.0,108311.0,43794.0,0.05500420343784839
340,Natrona,Wyoming,29877.0,57791.0,69098.0,77343.0,31116.0,0.043994866159235355
341,King,Texas,29836.0,65000.0,76250.0,321.0,126.0,0.06827286340478755
342,Hendricks,Indiana,29830.0,68297.0,79943.0,148623.0,52946.0,0.07854764780183356
343,Plumas,California,29806.0,45794.0,55183.0,19586.0,8997.0,0.025065989013361482
344,Lander,Nevada,29800.0,72742.0,75857.0,5844.0,2010.0,0.0398560288659902
345,Archuleta,Colorado,29793.0,48933.0,58222.0,12109.0,4881.0,0.024139535508370866
346,Washington,Vermont,29761.0,57281.0,70640.0,59427.0,24661.0,0.04539427521612374
347,Thurston,Washington,29744.0,62229.0,74207.0,256080.0,100801.0,0.05027968381589333
348,Emmet,Michigan,29718.0,50929.0,61644.0,32858.0,13545.0,0.04342235378356246
349,Hamilton,Ohio,29681.0,48593.0,65392.0,802481.0,327914.0,0.06812663046131982
350,New Hanover,North Carolina,29679.0,49835.0,67938.0,206403.0,86010.0,0.06013314206968023
351,Jo Daviess,Illinois,29675.0,50817.0,63490.0,22602.0,9616.0,0.04641840901821332
352,Cass,Nebraska,29638.0,64697.0,75769.0,25222.0,9701.0,0.06473779557787583
353,Wright,Minnesota,29623.0,71598.0,81683.0,126142.0,44983.0,0.07511171876797108
354,Cherokee,Georgia,29615.0,67261.0,78328.0,218277.0,76144.0,0.07872965182785778
355,Jefferson,West Virginia,29605.0,65304.0,77447.0,54131.0,19889.0,0.0641670265539731
356,Montour,Pennsylvania,29600.0,51482.0,62248.0,18379.0,7233.0,0.05182570683974403
357,Johnson,Iowa,29592.0,53424.0,79964.0,134034.0,54005.0,0.050846592522329793
358,Cameron,Louisiana,29559.0,64574.0,71310.0,6789.0,2529.0,0.07947762722101571
359,Hemphill,Texas,29544.0,56379.0,66513.0,3959.0,1440.0,0.03982391723917722
360,Midland,Michigan,29536.0,53076.0,65735.0,83842.0,33717.0,0.042549237625931775
362,Cecil,Maryland,29518.0,66689.0,79128.0,101435.0,36394.0,0.06161805707847429
363,Maui,Hawaii,29517.0,63512.0,75407.0,156633.0,52623.0,0.043185813127693505
364,Ramsey,Minnesota,29484.0,54247.0,71206.0,515732.0,205395.0,0.10553918283950826
365,Hampshire,Massachusetts,29460.0,61227.0,81385.0,159267.0,58828.0,0.06581817919857803
367,Clay,Missouri,29406.0,60936.0,73380.0,225116.0,86934.0,0.04726158816187663
368,Morton,North Dakota,29389.0,60065.0,69894.0,27874.0,11416.0,0.034423255109664756
369,Strafford,New Hampshire,29369.0,58825.0,73260.0,123836.0,46968.0,0.044593708016818036
370,Durham,North Carolina,29347.0,51853.0,66448.0,276494.0,111276.0,0.06250713989565643
371,Calaveras,California,29329.0,55295.0,68401.0,45147.0,18702.0,0.03294875141940172
372,Washington,Nebraska,29328.0,65409.0,83670.0,20234.0,7647.0,0.038226910844528214
373,Wells,North Dakota,29301.0,44132.0,57125.0,4220.0,1949.0,0.046302184956398956
374,Berkshire,Massachusetts,29294.0,48450.0,65216.0,130545.0,55301.0,0.05198688038482463
375,Woodford,Kentucky,29277.0,57580.0,71995.0,24988.0,9698.0,0.04015244349069608
376,Northampton,Pennsylvania,29266.0,60097.0,73386.0,298439.0,112189.0,0.07757432314746872
377,Pinellas,Florida,29262.0,45535.0,59491.0,920015.0,401708.0,0.07947671875854208
378,Franklin,Massachusetts,29259.0,53663.0,67785.0,71408.0,30534.0,0.06115295837423582
379,Fayette,Kentucky,29251.0,48398.0,67973.0,300843.0,123142.0,0.07617357293450125
380,Boone,Kentucky,29235.0,67225.0,78101.0,121214.0,43255.0,0.052874982557604186
381,Dauphin,Pennsylvania,29234.0,54066.0,68368.0,269035.0,108831.0,0.06395739796866926
382,Sheridan,North Dakota,29219.0,43250.0,48403.0,1313.0,614.0,0.050927903523980404
383,Bennington,Vermont,29196.0,50221.0,61270.0,36871.0,15442.0,0.05766821822002415
384,Posey,Indiana,29187.0,58750.0,73319.0,25713.0,10050.0,0.03277574772787546
385,Douglas,Nebraska,29180.0,53325.0,69754.0,524697.0,204226.0,0.06723407621181608
387,Lake,Ohio,29132.0,56018.0,69939.0,229850.0,94048.0,0.05549332120285573
388,Pope,Minnesota,29128.0,52350.0,64740.0,10957.0,4758.0,0.038159418334985415
389,Kossuth,Iowa,29127.0,51812.0,64283.0,15437.0,6728.0,0.0690048276976412
390,York,Maine,29125.0,57348.0,70642.0,198220.0,81293.0,0.052412215375477834
391,Randall,Texas,29124.0,58529.0,73144.0,123062.0,48080.0,0.06502649962829601
392,Dodge,Minnesota,29107.0,69301.0,81702.0,20159.0,7326.0,0.03860174426937652
393,Warren,Iowa,29088.0,62535.0,74558.0,46631.0,17378.0,0.06274514195968754
394,Brazoria,Texas,29081.0,67603.0,79880.0,319493.0,107717.0,0.07593483859829155
395,Walsh,North Dakota,29072.0,48592.0,61156.0,11102.0,4948.0,0.051363708721036946
396,Clay,Iowa,29060.0,49035.0,64651.0,16604.0,7148.0,0.06661134990508398
397,Lipscomb,Texas,29017.0,57978.0,64934.0,3379.0,1115.0,0.04091832842369526
398,Scott,Iowa,28948.0,52735.0,70480.0,167080.0,67049.0,0.06235458894461781
399,Gallatin,Montana,28939.0,52833.0,69556.0,91499.0,36973.0,0.06203671898991523
400,Solano,California,28929.0,67177.0,76932.0,417258.0,141464.0,0.056442892992915064
401,Nassau,Florida,28926.0,55315.0,63888.0,74163.0,28044.0,0.053099623395894656
402,Moore,North Carolina,28913.0,49544.0,62099.0,89425.0,36997.0,0.07527613521645198
403,Calumet,Wisconsin,28907.0,65130.0,75563.0,49288.0,18381.0,0.0664457475886846
404,Kidder,North Dakota,28904.0,50000.0,57675.0,2429.0,1146.0,0.05127750306073022
405,Lafayette,Louisiana,28901.0,51462.0,67061.0,224719.0,86504.0,0.0605124832963865
406,Union,North Carolina,28894.0,65892.0,74132.0,205426.0,68211.0,0.044087055721979386
407,Warren,Virginia,28889.0,61610.0,72597.0,37836.0,14387.0,0.05801862047982375
408,Stillwater,Montana,28868.0,57906.0,69375.0,9173.0,3757.0,0.046779670194753646
409,El Paso,Colorado,28867.0,57125.0,70728.0,634423.0,237039.0,0.08275425308625069
410,Windham,Vermont,28867.0,50234.0,63509.0,44216.0,19417.0,0.027796248045109908
411,Union,Ohio,28852.0,65086.0,79744.0,52683.0,18216.0,0.05166814368161554
412,Bristol,Massachusetts,28837.0,55298.0,72018.0,549870.0,210037.0,0.09739167013494887
413,Sagadahoc,Maine,28829.0,56733.0,69561.0,35194.0,15022.0,0.024148536944518954
414,DeKalb,Georgia,28810.0,50856.0,60182.0,700308.0,264496.0,0.08814000260465586
416,Salem,New Jersey,28772.0,59718.0,74469.0,65825.0,25003.0,0.0699364169786577
417,Weston,Wyoming,28764.0,55461.0,74531.0,7153.0,2975.0,0.07158487308616326
418,Clermont,Ohio,28761.0,60365.0,71914.0,198417.0,73728.0,0.04592181931180623
420,Onondaga,New York,28746.0,54242.0,70143.0,467202.0,184855.0,0.07395617314379992
421,Stevens,Minnesota,28746.0,54206.0,71563.0,9723.0,3700.0,0.07107582204484351
422,Monroe,New York,28732.0,52394.0,68524.0,746548.0,297040.0,0.08572768296169553
423,Bremer,Iowa,28727.0,61216.0,75486.0,24387.0,9258.0,0.0639197257230117
424,Grundy,Illinois,28725.0,64541.0,78918.0,50064.0,18082.0,0.054989319191841864
425,Addison,Vermont,28722.0,57565.0,69157.0,36811.0,14164.0,0.03513834435000954
426,Bath,Virginia,28704.0,51365.0,55112.0,4686.0,2101.0,0.04591933191230388
427,Bedford,Virginia,28697.0,57596.0,69792.0,69175.0,27233.0,0.06161480868811362
428,Seminole,Florida,28675.0,58175.0,68680.0,427184.0,147529.0,0.06329368768774331
429,Gloucester,Virginia,28673.0,60519.0,72719.0,36868.0,13889.0,0.046891686214437685
430,Washoe,Nevada,28670.0,53040.0,64556.0,425495.0,163198.0,0.09954764782758768
431,Porter,Indiana,28669.0,62794.0,76004.0,165168.0,61502.0,0.052708369075131385
432,Okaloosa,Florida,28600.0,54684.0,64668.0,185852.0,73253.0,0.06576590579559592
433,Benton,Washington,28583.0,60485.0,72126.0,178992.0,65675.0,0.07138797976363366
434,Sullivan,New Hampshire,28582.0,54463.0,65969.0,43398.0,17808.0,0.03898245242239632
435,Johnson,Indiana,28575.0,61231.0,73059.0,141796.0,52239.0,0.06734844708775492
436,Northumberland,Virginia,28568.0,51342.0,60747.0,12334.0,5691.0,0.03540737040393642
437,Fallon,Montana,28563.0,51164.0,66544.0,3085.0,1199.0,0.06216434660943837
439,Ward,North Dakota,28557.0,56580.0,67738.0,64008.0,25173.0,0.057075766111886896
440,Powder River,Montana,28528.0,46250.0,56250.0,1669.0,720.0,0.07905964249084904
441,Laramie,Wyoming,28505.0,55864.0,71483.0,93073.0,36859.0,0.04764477662372192
444,Davidson,Tennessee,28467.0,47335.0,58535.0,638395.0,256745.0,0.08632714482785414
445,Clinton,Michigan,28449.0,60466.0,72958.0,75802.0,28534.0,0.05922693472017837
446,Skamania,Washington,28449.0,53712.0,67354.0,11126.0,4452.0,0.03137797356986039
447,Peoria,Illinois,28438.0,50712.0,65884.0,187117.0,75892.0,0.06741230101245761
448,Eddy,New Mexico,28438.0,49165.0,60891.0,54284.0,19866.0,0.044824788937234385
449,Washington,Pennsylvania,28433.0,53693.0,68300.0,208047.0,84098.0,0.05830316743775337
450,Miami,Kansas,28412.0,58936.0,73528.0,32682.0,12334.0,0.04740563208823622
451,Lewis and Clark,Montana,28400.0,56243.0,70259.0,64143.0,26555.0,0.04477608600590764
452,Seward,Nebraska,28359.0,59435.0,74309.0,16824.0,6165.0,0.06335414942867096
453,Elko,Nevada,28358.0,70238.0,75231.0,50023.0,17599.0,0.04017793444012819
454,Custer,South Dakota,28356.0,50074.0,61917.0,8306.0,3731.0,0.08069483815311287
455,McHenry,North Dakota,28331.0,45343.0,61367.0,5593.0,2573.0,0.03959514605066015
456,Menard,Illinois,28330.0,58190.0,73969.0,12687.0,5071.0,0.05658582496231229
457,Douglas,South Dakota,28323.0,49200.0,58529.0,3000.0,1258.0,0.05546294866176564
458,Schenectady,New York,28319.0,56061.0,73910.0,154821.0,58059.0,0.0665605161243034
459,Washakie,Wyoming,28308.0,47104.0,64608.0,8468.0,3468.0,0.06991865328747865
460,Cheyenne,Nebraska,28296.0,51529.0,64504.0,10022.0,4405.0,0.038686555052056676
461,Franklin,Ohio,28283.0,50877.0,64693.0,1181824.0,468295.0,0.08532088938562082
462,Wabasha,Minnesota,28282.0,53057.0,66629.0,21549.0,8890.0,0.03392114718710693
463,Columbia,Wisconsin,28273.0,57922.0,70208.0,56647.0,22735.0,0.030392665083869116
464,Tarrant,Texas,28266.0,56853.0,67436.0,1848423.0,659736.0,0.10273826489144294
465,Jefferson,Washington,28266.0,46320.0,62737.0,29882.0,13801.0,0.04524628003905478
466,Hamilton,New York,28265.0,51522.0,60170.0,4813.0,1854.0,0.017343903746022314
467,Chase,Nebraska,28241.0,45610.0,51810.0,3984.0,1697.0,0.04109346903432626
468,Pierce,Washington,28223.0,59204.0,70077.0,805434.0,300623.0,0.07197920972694871
469,Crook,Wyoming,28212.0,53237.0,60909.0,7110.0,3010.0,0.020729812333150004
470,York,Nebraska,28207.0,49633.0,63940.0,13762.0,5501.0,0.0540069654043691
471,Broward,Florida,28205.0,51251.0,61526.0,1784889.0,663458.0,0.08067123727777076
472,Fayette,Tennessee,28201.0,56618.0,65276.0,38502.0,14535.0,0.05495757303211213
473,Franklin,Texas,28189.0,45523.0,61723.0,10611.0,4304.0,0.06341279075597973
474,Outagamie,Wisconsin,28186.0,58318.0,71464.0,178013.0,69572.0,0.0850082381494226
475,Ascension,Louisiana,28178.0,69070.0,77640.0,109920.0,38287.0,0.06485420665511217
476,Kanawha,West Virginia,28174.0,46085.0,58481.0,192311.0,82756.0,0.053442021327877495
477,Graham,Kansas,28146.0,47500.0,59000.0,2604.0,1192.0,0.038300310854055594
478,Knox,Tennessee,28136.0,47694.0,64310.0,436983.0,181100.0,0.07667743158111812
479,Somervell,Texas,28134.0,55269.0,70625.0,8537.0,3193.0,0.05395561406147021
480,York,Pennsylvania,28132.0,58745.0,70001.0,436339.0,167592.0,0.061221013534618327
481,Grant,North Dakota,28129.0,41694.0,59531.0,2372.0,1113.0,0.038112646129089336
482,Hancock,Indiana,28111.0,62981.0,72559.0,70466.0,26071.0,0.05806629893102039
483,O'Brien,Iowa,28086.0,48185.0,63912.0,14249.0,6098.0,0.048266035058593476
484,Ramsey,North Dakota,28081.0,48604.0,63380.0,11473.0,4826.0,0.043563173401126684
485,Johnson,Wyoming,28072.0,57004.0,63343.0,8595.0,3679.0,0.011340045999723795
486,Sherburne,Minnesota,28071.0,73098.0,80939.0,89120.0,29948.0,0.061847682552541486
487,Lincoln,Maine,28070.0,50181.0,59398.0,34297.0,14817.0,0.02256894639968536
488,Iowa,Iowa,28068.0,58008.0,73465.0,16323.0,6745.0,0.03765518245417452
489,Eureka,Nevada,28056.0,64632.0,94648.0,1804.0,733.0,0.06051566289659163
490,Irion,Texas,28055.0,50357.0,58875.0,1603.0,654.0,0.048965401050116576
491,Westmoreland,Pennsylvania,28051.0,50736.0,65027.0,364090.0,152109.0,0.05334015772145864
492,Mono,California,28046.0,61757.0,72237.0,14217.0,5268.0,0.022131550548253158
493,Tazewell,Illinois,28037.0,56067.0,68994.0,135747.0,54428.0,0.04902258567054236
494,Guthrie,Iowa,28030.0,50609.0,62036.0,10843.0,4641.0,0.06200784325586274
495,Traverse,Minnesota,28030.0,45714.0,62258.0,3507.0,1510.0,0.01586821686474636
496,Baylor,Texas,28021.0,33445.0,56656.0,3678.0,1798.0,0.08069785668318488
497,Lac qui Parle,Minnesota,28014.0,48468.0,60873.0,7184.0,3074.0,0.03809393667975464
498,Ottawa,Ohio,27979.0,53202.0,65311.0,41372.0,17614.0,0.0632437148525124
499,Erie,New York,27978.0,50653.0,65897.0,919230.0,380152.0,0.07364301767556197
500,Putnam,West Virginia,27957.0,54854.0,65900.0,56033.0,21391.0,0.04835623489397142
501,Sheridan,Wyoming,27948.0,52008.0,67673.0,29376.0,12381.0,0.04982268250462492
502,Plymouth,Iowa,27942.0,58888.0,73086.0,24923.0,9867.0,0.06054310218802797
503,Perkins,Nebraska,27931.0,58625.0,66000.0,2949.0,1262.0,0.01832448762162595
504,Jefferson,Kentucky,27925.0,46959.0,61622.0,746580.0,305832.0,0.09281784882429617
505,Lehigh,Pennsylvania,27923.0,54923.0,67081.0,352068.0,133289.0,0.07617008676456798
506,Chisago,Minnesota,27914.0,67157.0,75513.0,53691.0,19569.0,0.0544791171644213
507,Hettinger,North Dakota,27910.0,47743.0,65577.0,2539.0,1097.0,0.07525382312024337
508,Emmet,Iowa,27908.0,48601.0,63310.0,10141.0,4119.0,0.06394696282113367
509,Harris,Texas,27899.0,53137.0,60594.0,4182285.0,1434694.0,0.09024693076126354
510,Windham,Connecticut,27893.0,59333.0,74484.0,118115.0,44018.0,0.07228373977363342
512,Lake,Minnesota,27883.0,46939.0,61548.0,10825.0,4982.0,0.06092692464956576
513,Clark,South Dakota,27878.0,49055.0,65089.0,3635.0,1431.0,0.061163026612159506
514,Cheshire,New Hampshire,27874.0,55155.0,70026.0,76896.0,30458.0,0.05217438695568836
515,Knox,Maine,27865.0,49755.0,60581.0,39694.0,16941.0,0.03811589273453539
516,Wilson,Tennessee,27864.0,60390.0,70024.0,116948.0,42800.0,0.05660390156337045
517,Greene,Georgia,27828.0,42565.0,51000.0,16091.0,6353.0,0.05572273275235044
518,Park,Wyoming,27824.0,53951.0,64802.0,28557.0,11801.0,0.041444163961532755
519,Summit,Ohio,27818.0,49669.0,64157.0,541592.0,220375.0,0.0691409987998062
520,Pembina,North Dakota,27817.0,49846.0,62147.0,7327.0,3328.0,0.04241255299533053
521,Scott,Kentucky,27802.0,61893.0,71455.0,48149.0,17989.0,0.059430567245667434
522,Clinton,Illinois,27802.0,61720.0,76109.0,37891.0,14051.0,0.06793149845548342
523,Archer,Texas,27800.0,56452.0,68419.0,8853.0,3342.0,0.05733791232236137
524,Hancock,Maine,27797.0,47460.0,60022.0,54557.0,24355.0,0.027305378097717187
525,Kearney,Nebraska,27796.0,56466.0,62308.0,6518.0,2621.0,0.05292563639805928
526,Brewster,Texas,27796.0,40477.0,55893.0,9244.0,4152.0,0.06238758258702994
527,Sumner,Tennessee,27795.0,55509.0,64806.0,163724.0,60835.0,0.05852437474485092
528,Le Sueur,Minnesota,27793.0,58922.0,70426.0,27758.0,10997.0,0.03062444785776616
529,Brown,Wisconsin,27787.0,53119.0,67159.0,250597.0,98962.0,0.08325607174181945
530,Yellowstone,Montana,27761.0,51342.0,65486.0,150156.0,61023.0,0.048467157619291684
531,Spink,South Dakota,27757.0,48911.0,61063.0,6522.0,2624.0,0.02780932152340617
532,Los Angeles,California,27749.0,55909.0,62237.0,9893481.0,3230383.0,0.11236402853159118
533,Yolo,California,27730.0,55918.0,74687.0,202288.0,70347.0,0.08163548819669257
534,Sutton,Texas,27721.0,53806.0,60395.0,4058.0,1445.0,0.050831159624150114
535,Douglas,Minnesota,27716.0,50905.0,65133.0,36264.0,15757.0,0.07432952155422166
536,Richland,North Dakota,27713.0,53759.0,72409.0,16258.0,6614.0,0.04222939041779317
537,Kenton,Kentucky,27704.0,54270.0,66229.0,160828.0,61800.0,0.06739406674192913
538,Pike,Pennsylvania,27691.0,59340.0,68671.0,57179.0,21581.0,0.07189661920063183
539,Emmons,North Dakota,27690.0,38477.0,48816.0,3521.0,1634.0,0.03816441688865485
540,Madison,Iowa,27685.0,57581.0,68812.0,15606.0,6092.0,0.059409495888539825
541,Moody,South Dakota,27682.0,51791.0,62624.0,6460.0,2686.0,0.048991268346608254
542,Clark,Washington,27681.0,58225.0,68276.0,432549.0,158855.0,0.07493860211154563
543,Tulsa,Oklahoma,27676.0,48181.0,60745.0,609610.0,241915.0,0.09184823954188881
544,Butler,Nebraska,27673.0,50247.0,65225.0,8334.0,3482.0,0.060534522626610576
545,Grand Traverse,Michigan,27660.0,51766.0,63616.0,88182.0,34655.0,0.03923581676007768
546,Orange,Virginia,27655.0,60287.0,67802.0,33934.0,12621.0,0.06563112914562337
547,Gunnison,Colorado,27654.0,52332.0,67047.0,15421.0,6293.0,0.04087284276978076
548,Polk,Nebraska,27639.0,52848.0,63664.0,5342.0,2232.0,0.03924712833530657
549,Coffey,Kansas,27627.0,51793.0,66026.0,8516.0,3501.0,0.020011422443276226
551,Marathon,Wisconsin,27607.0,53363.0,64950.0,134497.0,53079.0,0.05588327991933667
552,Carbon,Montana,27599.0,47831.0,60375.0,10126.0,4322.0,0.05883590466029174
553,Jefferson,Iowa,27593.0,48814.0,60989.0,16800.0,6919.0,0.04323805025778761
554,Rio Blanco,Colorado,27586.0,60128.0,75978.0,6770.0,2638.0,0.03794928841751631
555,Bryan,Georgia,27556.0,64707.0,74513.0,31410.0,11230.0,0.039358369089294076
556,Canadian,Oklahoma,27552.0,63629.0,72849.0,119546.0,41876.0,0.06368182802560216
557,Deuel,South Dakota,27525.0,51632.0,64432.0,4362.0,1789.0,0.016819421186001896
558,Deschutes,Oregon,27524.0,50209.0,61488.0,160565.0,64568.0,0.04925472668329645
559,East Baton Rouge,Louisiana,27505.0,48506.0,63558.0,441901.0,167422.0,0.0836923997995183
560,Sumter,Florida,27504.0,48493.0,58068.0,98409.0,43507.0,0.059079017709472874
561,Mason,Texas,27504.0,46865.0,59531.0,4034.0,1699.0,0.04574356100756985
562,Kimble,Texas,27502.0,43424.0,53145.0,4566.0,1895.0,0.058839465380750425
563,Lawrence,South Dakota,27498.0,43273.0,66387.0,24305.0,10597.0,0.021068800509425403
564,Carteret,North Carolina,27496.0,46534.0,57328.0,67198.0,29158.0,0.04459267884250517
565,Wibaux,Montana,27492.0,41875.0,67361.0,928.0,409.0,0.05269998577042902
566,Kingsbury,South Dakota,27485.0,51373.0,61858.0,5142.0,2311.0,0.03603208256328266
567,Grant,Oklahoma,27469.0,46625.0,58478.0,4522.0,1951.0,0.02692438515979032
568,Cass,Missouri,27463.0,60350.0,68480.0,99875.0,37307.0,0.05351389572313772
569,Pierce,Wisconsin,27462.0,59226.0,74867.0,40870.0,15069.0,0.05965683846380124
570,McPherson,Kansas,27462.0,54167.0,68039.0,29297.0,11540.0,0.03648078997575192
571,Ada,Idaho,27452.0,55210.0,67641.0,401673.0,151600.0,0.07387724646659398
572,Murray,Minnesota,27450.0,52160.0,63545.0,8639.0,3820.0,0.05991723591301901
573,Inyo,California,27441.0,44796.0,70185.0,18482.0,7873.0,0.024948998068385915
574,Andrews,Texas,27429.0,57825.0,76563.0,15554.0,5217.0,0.027451980882290547
575,Bossier,Louisiana,27429.0,53248.0,67961.0,119947.0,45776.0,0.08176986222020309
576,Cuyahoga,Ohio,27423.0,43804.0,59745.0,1272533.0,534476.0,0.07555308508780469
577,Tompkins,New York,27418.0,51393.0,73828.0,102270.0,38409.0,0.0524133941057289
578,Pulaski,Arkansas,27414.0,46013.0,58688.0,386106.0,153720.0,0.054239260053753166
579,Madison,Illinois,27407.0,53633.0,67064.0,268373.0,107238.0,0.07795983173104541
580,Franklin,Vermont,27398.0,56240.0,68408.0,48019.0,18616.0,0.050467056822996605
581,Atlantic,New Jersey,27391.0,54235.0,66619.0,274960.0,101091.0,0.07042902199774193
582,Warren,Indiana,27390.0,52317.0,61784.0,8464.0,3283.0,0.03877363336547949
583,Culpeper,Virginia,27379.0,64423.0,75328.0,47330.0,16039.0,0.07125720118978
584,McMullen,Texas,27375.0,39500.0,56591.0,616.0,254.0,0.030114253323594162
585,Rogers,Oklahoma,27365.0,58525.0,67554.0,87730.0,32693.0,0.04791956374228133
