pos,county,state,pc_income,medhouse_inc,medfam_inc,pop,households,exp_rate,NE_dum,MW_dum,W_dum,S_dum,white_only_total,black_only_total,amer_indian_alaskanative_only_total,asian_only_total,pacisland_only_total,other_only_total,two_or_more_races_total,not_hislat_total,hislat_total,total_pop,whiteonly_pct,blackonly_pct,indianonly_pct,asianonly_pct,pacislandonly_pct,otheronly_pct,twoplusonly_pct,hislatonly_pct
2148,Tehama,California,20439.0,41924.0,49018.0,63241.0,23374.0,0.07625596213670359,0,0,1,0,54119.0,471.0,1621.0,964.0,19.0,3639.0,2540.0,47750.0,15623.0,63373.0,0.8539756678711754,0.0074321872090637965,0.0255787164880943,0.015211525413030787,0.0002998122228709387,0.05742193047512348,0.04008016032064128,0.24652454515329872
2149,Montgomery,Kentucky,20436.0,37312.0,45434.0,26762.0,10168.0,0.05764763733409176,0,0,0,1,26310.0,816.0,85.0,15.0,21.0,142.0,370.0,27007.0,752.0,27759.0,0.9478007132821787,0.029395871609207824,0.0030620699592924816,0.0005403652869339674,0.0007565114017075543,0.005115458049641558,0.013329010411037862,0.027090313051622898
2150,Tate,Mississippi,20431.0,41494.0,51887.0,28625.0,9936.0,0.05087278787919188,0,0,0,1,18908.0,8352.0,40.0,52.0,51.0,232.0,858.0,27733.0,760.0,28493.0,0.6636015863545432,0.2931246271013933,0.001403853578071807,0.0018250096514933493,0.001789913312041554,0.00814235075281648,0.030112659249640263,0.026673217983364333
2151,Newton,Texas,20431.0,37246.0,46690.0,14340.0,4865.0,0.07120816279607013,0,0,0,1,10822.0,2776.0,21.0,166.0,0.0,0.0,272.0,13560.0,497.0,14057.0,0.7698655474140997,0.19748168172440778,0.0014939176211140356,0.011809063100234758,0.0,0.0,0.0193497901401437,0.035356050366365514
2152,Towns,Georgia,20419.0,36570.0,45707.0,10551.0,4261.0,0.05302160993388741,0,0,0,1,10887.0,135.0,64.0,77.0,0.0,58.0,196.0,11277.0,140.0,11417.0,0.9535779977226942,0.011824472278181659,0.005605675746693527,0.00674432863274065,0.0,0.005080143645441009,0.017167381974248927,0.012262415695892091
2153,Saline,Nebraska,20407.0,44109.0,53101.0,14348.0,5051.0,0.05869785176293268,0,1,0,0,12617.0,150.0,38.0,449.0,17.0,646.0,371.0,10771.0,3517.0,14288.0,0.8830487122060471,0.010498320268757,0.0026595744680851063,0.03142497200447928,0.0011898096304591265,0.04521276595744681,0.025965845464725645,0.24615061590145576
2154,Gibson,Tennessee,20402.0,38343.0,47987.0,49664.0,19205.0,0.05305388451662482,0,0,0,1,38399.0,8718.0,189.0,192.0,39.0,307.0,1331.0,47858.0,1317.0,49175.0,0.7808642602948653,0.17728520589730554,0.0038434163701067618,0.003904422979156075,0.0007930859176410778,0.006243009659379766,0.0270665988815455,0.026781901372648704
2155,Washington,Alabama,20395.0,42156.0,50376.0,17284.0,6620.0,0.07194307494666938,0,0,0,1,11003.0,4086.0,1227.0,62.0,0.0,5.0,260.0,16461.0,182.0,16643.0,0.6611187886799255,0.24550862224358588,0.07372468905846302,0.003725289911674578,0.0,0.0003004266057802079,0.01562218350057081,0.010935528450399568
2156,Franklin,Illinois,20394.0,36273.0,48376.0,39470.0,16110.0,0.06289674003830867,0,1,0,0,37938.0,323.0,116.0,223.0,25.0,116.0,386.0,38470.0,657.0,39127.0,0.9696117770337619,0.008255169064840136,0.00296470467963299,0.005699389168604799,0.000638944974058834,0.00296470467963299,0.009865310399468398,0.01679147391826616
2157,Covington,Alabama,20391.0,35869.0,43822.0,37847.0,15041.0,0.0610535433555431,0,0,0,1,31624.0,4826.0,58.0,159.0,13.0,70.0,601.0,36747.0,604.0,37351.0,0.8466707718668844,0.12920671467966052,0.001552836604106985,0.004256914138845011,0.00034804958367915185,0.0018741131428877407,0.016090599983936173,0.01617091911863136
2158,Mercer,West Virginia,20391.0,34842.0,44751.0,62261.0,25641.0,0.0430170647283599,0,0,0,1,55138.0,3779.0,146.0,392.0,15.0,28.0,988.0,59796.0,690.0,60486.0,0.9115828456171676,0.06247726746685183,0.002413781701550772,0.006480838541150018,0.0002479912707072711,0.0004629170386535727,0.016334358363918923,0.011407598452534471
2159,Marshall,Alabama,20382.0,39526.0,48952.0,93699.0,34250.0,0.07410431113426509,0,0,0,1,87887.0,2456.0,389.0,570.0,46.0,2096.0,1701.0,82184.0,12961.0,95145.0,0.9237164328130748,0.025813232434704923,0.0040884965053339635,0.0059908560618004095,0.0004834725944610857,0.0220295338693573,0.01787797572126754,0.13622365862630723
2160,Washington,Idaho,20380.0,37453.0,46690.0,10094.0,3938.0,0.09141984507753233,0,0,1,0,8693.0,17.0,96.0,47.0,0.0,840.0,332.0,8307.0,1718.0,10025.0,0.8671321695760599,0.0016957605985037406,0.009576059850374064,0.0046882793017456355,0.0,0.08379052369077307,0.03311720698254364,0.1713715710723192
2161,Hillsdale,Michigan,20379.0,41759.0,49976.0,46463.0,17642.0,0.0438303183029448,0,1,0,0,44312.0,349.0,179.0,173.0,0.0,160.0,657.0,44796.0,1034.0,45830.0,0.9668775910975344,0.007615099279947633,0.003905738599170849,0.003774819986908139,0.0,0.003491162993672267,0.014335588042766747,0.022561640846607025
2162,Wilbarger,Texas,20373.0,41658.0,45604.0,13371.0,5161.0,0.06657237740090334,0,0,0,1,10055.0,1257.0,160.0,90.0,0.0,1114.0,230.0,9167.0,3739.0,12906.0,0.7790949945761662,0.09739655973965597,0.012397334573066791,0.00697350069735007,0.0,0.08631644196497754,0.017821168448783512,0.28971021230435456
2163,Pocahontas,West Virginia,20373.0,33779.0,43975.0,8723.0,3694.0,0.06003289372504305,0,0,0,1,8424.0,37.0,0.0,0.0,0.0,20.0,50.0,8486.0,45.0,8531.0,0.9874575079123198,0.004337123432188489,0.0,0.0,0.0,0.0023443910444262105,0.005860977611065526,0.0052748798499589735
2164,Hart,Georgia,20371.0,35615.0,47473.0,25348.0,10009.0,0.055621665821097815,0,0,0,1,19823.0,4730.0,10.0,248.0,7.0,269.0,544.0,24679.0,952.0,25631.0,0.7733993991650735,0.18454215598298934,0.0003901525496469119,0.009675783231243415,0.00027310678475283835,0.010495103585501932,0.02122429870079201,0.03714252272638602
2165,Gladwin,Michigan,20368.0,37626.0,45605.0,25664.0,10895.0,0.04887336826935602,0,1,0,0,24563.0,89.0,168.0,125.0,0.0,43.0,301.0,24892.0,397.0,25289.0,0.9712918660287081,0.003519316698960022,0.006643204555340267,0.004942860532247222,0.0,0.0017003440230930443,0.01190240816165131,0.01569852505041718
2166,Butts,Georgia,20363.0,49754.0,61761.0,23563.0,7776.0,0.057045637353409985,0,0,0,1,16289.0,6858.0,10.0,105.0,60.0,185.0,243.0,22999.0,751.0,23750.0,0.6858526315789474,0.2887578947368421,0.0004210526315789474,0.004421052631578947,0.0025263157894736842,0.007789473684210527,0.010231578947368421,0.031621052631578946
2167,Scotland,Missouri,20363.0,39028.0,49328.0,4859.0,1915.0,0.038135518106296375,0,1,0,0,4772.0,79.0,0.0,0.0,0.0,0.0,47.0,4898.0,0.0,4898.0,0.9742752143732135,0.016129032258064516,0.0,0.0,0.0,0.0,0.009595753368721927,0.0
2168,Nacogdoches,Texas,20362.0,36777.0,50952.0,65085.0,23586.0,0.07358290639632921,0,0,0,1,49751.0,11677.0,587.0,1198.0,7.0,1000.0,1338.0,52993.0,12565.0,65558.0,0.7588852619054882,0.17811708715946184,0.008953903413771011,0.01827389487171665,0.000106775679550932,0.015253668507276,0.020409408462735288,0.19166234479392294
2169,Coffee,Tennessee,20357.0,37618.0,50394.0,53011.0,21019.0,0.04690805403640429,0,0,0,1,49509.0,1418.0,86.0,520.0,7.0,1137.0,1854.0,52248.0,2283.0,54531.0,0.9079055949826704,0.026003557609433167,0.001577084594084099,0.00953586033632246,0.00012836735068126387,0.020850525389228144,0.03399900973758046,0.041866094515046484
2170,Sumter,South Carolina,20340.0,41366.0,48603.0,107645.0,39373.0,0.06976269784891731,0,0,0,1,51309.0,50309.0,321.0,1328.0,43.0,827.0,2858.0,102848.0,4147.0,106995.0,0.47954577316697045,0.4701995420346745,0.0030001401934669843,0.012411794943688957,0.0004018879386887238,0.00772933314640871,0.026711528576101685,0.038758820505631106
2171,Fannin,Texas,20337.0,44355.0,52392.0,33819.0,11814.0,0.07427243225343881,0,0,0,1,29964.0,2133.0,207.0,255.0,13.0,640.0,963.0,30423.0,3752.0,34175.0,0.876781272860278,0.06241404535479152,0.006057059253840527,0.007461594732991953,0.00038039502560351134,0.01872713972201902,0.028178493050475494,0.10978785662033651
2172,Webster,Kentucky,20337.0,41415.0,54448.0,13564.0,5150.0,0.05685603183532265,0,0,0,1,11960.0,542.0,9.0,4.0,8.0,294.0,338.0,12436.0,719.0,13155.0,0.9091600152033448,0.04120106423413151,0.0006841505131128849,0.0003040668947168377,0.0006081337894336754,0.02234891676168757,0.025693652603572786,0.054656024325351577
2173,Marion,Texas,20337.0,31967.0,46207.0,10439.0,4563.0,0.03960646078478014,0,0,0,1,7364.0,2361.0,43.0,0.0,38.0,184.0,93.0,9677.0,406.0,10083.0,0.7303381929981156,0.23415650104135674,0.0042646037885549935,0.0,0.0037687196270951104,0.018248537141723694,0.009223445403153823,0.0402657939105425
2174,Smith,Mississippi,20334.0,34753.0,44849.0,16414.0,6269.0,0.05453622361085395,0,0,0,1,12182.0,3706.0,0.0,69.0,30.0,4.0,72.0,15793.0,270.0,16063.0,0.7583888439270373,0.23071655357031687,0.0,0.0042955861296146425,0.0018676461433107141,0.0002490194857747619,0.004482350743945714,0.016808815289796428
2175,Monroe,Missouri,20331.0,40657.0,53116.0,8798.0,3497.0,0.04030566007251613,0,1,0,0,8195.0,306.0,18.0,38.0,15.0,0.0,82.0,8512.0,142.0,8654.0,0.9469609429165704,0.035359371388953086,0.0020799630228795934,0.004391033048301364,0.0017333025190663276,0.0,0.009475387104229259,0.016408597180494568
2176,Gogebic,Michigan,20330.0,34252.0,46570.0,16179.0,7070.0,0.026194057404572854,0,1,0,0,13942.0,701.0,414.0,54.0,23.0,29.0,251.0,15207.0,207.0,15414.0,0.9045024004152069,0.04547813675879071,0.026858699883223043,0.0035033086804203972,0.0014921499935123914,0.0018814065135591021,0.0162838977552874,0.013429349941611522
2177,Wadena,Minnesota,20329.0,36928.0,50354.0,13772.0,5830.0,0.03848756606108588,0,1,0,0,13063.0,147.0,108.0,57.0,0.0,69.0,202.0,13389.0,257.0,13646.0,0.9572768576872344,0.01077238751282427,0.007914407152279056,0.004177048219258391,0.0,0.005056426791733842,0.014802872636670086,0.018833357760515902
2178,Navarro,Texas,20327.0,40795.0,47493.0,47883.0,17466.0,0.05054928352591,0,0,0,1,36424.0,6312.0,942.0,309.0,539.0,2852.0,1205.0,35570.0,13013.0,48583.0,0.7497272708560607,0.12992198917316758,0.01938949838420847,0.006360249469979211,0.011094415742132022,0.058703661774694854,0.024802914599757118,0.2678508943457588
2179,Caldwell,Kentucky,20327.0,37127.0,48478.0,12946.0,5232.0,0.026377277211178773,0,0,0,1,11743.0,840.0,0.0,0.0,0.0,0.0,144.0,12506.0,221.0,12727.0,0.9226840575155182,0.06600141431602105,0.0,0.0,0.0,0.0,0.011314528168460753,0.017364657814096015
2180,Choctaw,Alabama,20323.0,33941.0,45876.0,13687.0,5518.0,0.06189505637770289,0,0,0,1,7420.0,5590.0,9.0,13.0,0.0,8.0,35.0,13002.0,73.0,13075.0,0.5674952198852773,0.42753346080305926,0.0006883365200764819,0.000994263862332696,0.0,0.0006118546845124283,0.0026768642447418736,0.0055831739961759086
2181,Blackford,Indiana,20322.0,39225.0,45310.0,12665.0,5190.0,0.037615133560270186,0,1,0,0,11803.0,17.0,40.0,48.0,0.0,2.0,219.0,11938.0,191.0,12129.0,0.9731222689422047,0.0014015994723390222,0.0032978811113859347,0.003957457333663122,0.0,0.00016489405556929673,0.01805589908483799,0.015747382306867837
2182,Elk,Kansas,20322.0,34089.0,43500.0,2782.0,1271.0,0.023362063234100727,0,1,0,0,2399.0,6.0,46.0,18.0,0.0,4.0,89.0,2451.0,111.0,2562.0,0.9363778298204528,0.00234192037470726,0.01795472287275566,0.00702576112412178,0.0,0.00156128024980484,0.034738485558157686,0.04332552693208431
2183,Jackson,South Dakota,20319.0,46224.0,51196.0,3116.0,1056.0,0.023924330324708545,0,1,0,0,1292.0,3.0,1832.0,18.0,0.0,4.0,138.0,3268.0,19.0,3287.0,0.3930635838150289,0.0009126863401277761,0.5573471250380286,0.005476118040766657,0.0,0.001216915120170368,0.0419835716458777,0.005780346820809248
2185,Harnett,North Carolina,20310.0,44625.0,54000.0,118793.0,40677.0,0.061957421871647426,0,0,0,1,87990.0,27164.0,1173.0,1407.0,266.0,7005.0,5356.0,114165.0,16196.0,130361.0,0.6749718090533212,0.20837520424053207,0.008998089919531148,0.010793105299897975,0.0020404875691349407,0.05373539632251977,0.04108590759506294,0.12423961154026128
2186,Wharton,Texas,20310.0,40411.0,51702.0,41185.0,14517.0,0.04766500170485661,0,0,0,1,33749.0,5971.0,27.0,64.0,0.0,1425.0,315.0,24568.0,16983.0,41551.0,0.8122307525691319,0.14370291930398787,0.000649803855502876,0.0015402758056364467,0.0,0.03429520348487401,0.007581044980866886,0.40872662511130897
2187,Henry,Indiana,20309.0,40679.0,51172.0,49275.0,18367.0,0.06430774747682233,0,1,0,0,45945.0,1189.0,133.0,236.0,23.0,272.0,685.0,47640.0,843.0,48483.0,0.9476517542231297,0.02452405997978673,0.002743229585627952,0.004867685580512757,0.00047439308623641274,0.005610213889404534,0.014128663655301858,0.017387537899882434
2188,Grimes,Texas,20307.0,43994.0,56398.0,26663.0,8848.0,0.06765004662752902,0,0,0,1,21641.0,4253.0,233.0,45.0,0.0,751.0,707.0,21014.0,6616.0,27630.0,0.7832428519724937,0.15392689106044155,0.008432862830256967,0.0016286644951140066,0.0,0.027180600796235976,0.025588128845457837,0.23944987332609483
2189,Missaukee,Michigan,20305.0,41061.0,47446.0,14940.0,5891.0,0.058737337299332636,0,1,0,0,14440.0,68.0,95.0,24.0,0.0,77.0,302.0,14580.0,426.0,15006.0,0.9622817539650806,0.004531520725043316,0.0063308010129281625,0.001599360255897641,0.0,0.005131280821004932,0.020125283220045316,0.028388644542183126
2190,Kern,California,20295.0,48552.0,52618.0,848204.0,255271.0,0.09004548165280056,0,0,1,0,663592.0,48179.0,9488.0,41842.0,1698.0,87118.0,31136.0,417211.0,465842.0,883053.0,0.7514747132958044,0.05455957909661142,0.010744541947085849,0.04738333939185983,0.0019228743914578173,0.0986554600912969,0.035259491785883744,0.5275357198265562
2191,Monroe,West Virginia,20294.0,41234.0,46707.0,13512.0,5648.0,0.04189344521185322,0,0,0,1,13062.0,122.0,73.0,0.0,0.0,0.0,210.0,13346.0,121.0,13467.0,0.9699264869681443,0.009059181703423182,0.005420657904507314,0.0,0.0,0.0,0.01559367342392515,0.008984926115690206
2192,Independence,Arkansas,20289.0,35026.0,44442.0,36786.0,14544.0,0.04634395447937986,0,0,0,1,34252.0,693.0,76.0,236.0,7.0,1007.0,993.0,34959.0,2305.0,37264.0,0.9191713181623015,0.018597037355088022,0.0020395019321597253,0.0063331902103907255,0.00018784886217260627,0.027023400601116358,0.026647702876771148,0.06185594675826535
2193,Gonzales,Texas,20288.0,39248.0,45275.0,19920.0,6638.0,0.08718932650683874,0,0,0,1,12748.0,1381.0,57.0,52.0,4.0,6068.0,357.0,10231.0,10436.0,20667.0,0.6168287608264383,0.06682150287898582,0.002758020031934969,0.002516088450186287,0.0001935452653989452,0.2936081676101998,0.017273914936855858,0.504959597425848
2194,Meagher,Montana,20288.0,38182.0,47604.0,1905.0,716.0,0.014219746424922719,0,0,1,0,1860.0,0.0,31.0,0.0,0.0,50.0,27.0,1915.0,53.0,1968.0,0.9451219512195121,0.0,0.015752032520325202,0.0,0.0,0.02540650406504065,0.013719512195121951,0.02693089430894309
2195,Clark,Missouri,20279.0,40204.0,50288.0,7035.0,2749.0,0.04297177882355376,0,1,0,0,6598.0,23.0,24.0,28.0,0.0,0.0,127.0,6787.0,13.0,6800.0,0.9702941176470589,0.0033823529411764705,0.0035294117647058825,0.00411764705882353,0.0,0.0,0.018676470588235294,0.001911764705882353
2196,Polk,Tennessee,20274.0,39074.0,46076.0,16723.0,6740.0,0.033727121555887835,0,0,0,1,16168.0,37.0,45.0,10.0,0.0,150.0,372.0,16447.0,335.0,16782.0,0.9634131807889406,0.002204743177213681,0.002681444404719342,0.000595876534382076,0.0,0.00893814801573114,0.022166607079013228,0.019961863901799548
2197,Kalkaska,Michigan,20258.0,40140.0,48153.0,17142.0,7035.0,0.03620912010879331,0,1,0,0,16726.0,161.0,133.0,106.0,0.0,49.0,288.0,17126.0,337.0,17463.0,0.9577964839947317,0.009219492641585066,0.007616102616961576,0.006069976521788925,0.0,0.002805932543091107,0.01649201168184161,0.019297944224932716
2198,Yancey,North Carolina,20257.0,38579.0,45693.0,17724.0,7278.0,0.037221300585768516,0,0,0,1,16986.0,129.0,93.0,43.0,6.0,145.0,265.0,16768.0,899.0,17667.0,0.9614535574800476,0.007301749023603328,0.005264051621667516,0.0024339163412011094,0.00033961623365596876,0.008207392313352579,0.014999716986471954,0.050885832342785986
2199,Fairfield,South Carolina,20257.0,36120.0,44842.0,23589.0,9408.0,0.07881356505006779,0,0,0,1,9010.0,12794.0,58.0,74.0,0.0,6.0,770.0,22241.0,471.0,22712.0,0.3967065868263473,0.5633145473758365,0.0025537160972173303,0.0032581895033462487,0.0,0.00026417752729834446,0.03390278266995421,0.020737935892920042
2200,Clearwater,Idaho,20256.0,40134.0,49267.0,8638.0,3545.0,0.05435631738610498,0,0,1,0,8033.0,33.0,186.0,27.0,21.0,137.0,203.0,8284.0,356.0,8640.0,0.9297453703703704,0.0038194444444444443,0.021527777777777778,0.003125,0.0024305555555555556,0.015856481481481482,0.02349537037037037,0.0412037037037037
2201,Jasper,Texas,20254.0,40417.0,49398.0,35797.0,13095.0,0.03856866570842631,0,0,0,1,27662.0,5849.0,109.0,172.0,51.0,1094.0,567.0,33144.0,2360.0,35504.0,0.7791234790446147,0.1647420009013069,0.0030700766110860747,0.004844524560612889,0.0014364578639026588,0.030813429472735465,0.015970031545741326,0.06647138350608382
2202,Gem,Idaho,20250.0,44432.0,49872.0,16722.0,6323.0,0.02875615061084665,0,0,1,0,15358.0,0.0,322.0,114.0,2.0,807.0,449.0,15634.0,1418.0,17052.0,0.9006568144499179,0.0,0.018883415435139574,0.006685432793807178,0.0001172882946281961,0.04732582688247713,0.026331222144030025,0.08315740089139104
2203,Childress,Texas,20248.0,47532.0,58160.0,7057.0,2374.0,0.06986741395592028,0,0,0,1,6042.0,552.0,69.0,121.0,0.0,311.0,131.0,4985.0,2241.0,7226.0,0.8361472460559092,0.0763908109604207,0.009548851370052588,0.016745087185164684,0.0,0.04303902574038195,0.018128978688070854,0.31013008580127316
2204,Pecos,Texas,20245.0,47019.0,58525.0,15590.0,4588.0,0.08071626224411886,0,0,0,1,13078.0,578.0,173.0,74.0,17.0,1747.0,130.0,4960.0,10837.0,15797.0,0.8278787111476863,0.036589225802367537,0.010951446477179211,0.004684433753244287,0.0010761537000696334,0.11059061847186175,0.008229410647591315,0.6860163322149775
2205,Blaine,Oklahoma,20242.0,44206.0,51519.0,10198.0,3815.0,0.05316668314175446,0,0,0,1,7616.0,399.0,712.0,2.0,0.0,386.0,519.0,8631.0,1003.0,9634.0,0.7905335270915508,0.04141581897446543,0.07390492007473531,0.00020759809009757111,0.0,0.040066431388831224,0.0538717043803197,0.10411044218393191
2206,Runnels,Texas,20235.0,37667.0,45546.0,10439.0,3818.0,0.0637485368760267,0,0,0,1,9506.0,317.0,21.0,25.0,0.0,328.0,113.0,6815.0,3495.0,10310.0,0.9220174587778855,0.030746847720659554,0.0020368574199806015,0.0024248302618816685,0.0,0.03181377303588749,0.010960232783705141,0.3389912706110572
2207,Banks,Georgia,20231.0,41141.0,51561.0,18333.0,6772.0,0.0582882659493093,0,0,0,1,17211.0,502.0,67.0,230.0,0.0,260.0,240.0,17274.0,1236.0,18510.0,0.9298217179902756,0.0271204754186926,0.003619665045921124,0.01242571582928147,0.0,0.014046461372231226,0.012965964343598054,0.06677471636952999
2208,Taney,Missouri,20231.0,38461.0,46764.0,52412.0,20698.0,0.05584540449785519,0,1,0,0,50445.0,681.0,511.0,474.0,21.0,1239.0,1349.0,51567.0,3153.0,54720.0,0.921875,0.012445175438596492,0.009338450292397662,0.008662280701754385,0.0003837719298245614,0.022642543859649124,0.024652777777777777,0.05762061403508772
2209,Surry,North Carolina,20219.0,35641.0,44788.0,73486.0,29967.0,0.08109554021179909,0,0,0,1,65890.0,2719.0,281.0,435.0,104.0,1808.0,862.0,64649.0,7450.0,72099.0,0.9138823007253914,0.03771203484098254,0.003897418826890803,0.0060333707818416345,0.0014424610604862758,0.025076630743838334,0.01195578302056894,0.10333014327521879
2210,George,Mississippi,20217.0,43958.0,53793.0,22757.0,7842.0,0.04844975799806079,0,0,0,1,21185.0,1908.0,227.0,98.0,0.0,149.0,143.0,23058.0,652.0,23710.0,0.893504850274146,0.08047237452551666,0.009574019401096584,0.004133277098270772,0.0,0.006284268241248419,0.006031210459721636,0.02749894559257697
2211,Fresno,California,20208.0,45563.0,50884.0,939605.0,289811.0,0.1054848435945594,0,0,1,0,627437.0,47372.0,10961.0,100017.0,1770.0,151250.0,39323.0,462223.0,515907.0,978130.0,0.6414658583214911,0.048431190128101584,0.011206076901843312,0.10225327921646407,0.0018095754143109813,0.15463179740934233,0.04020222260844673,0.5274421600400765
2212,Ionia,Michigan,20206.0,47892.0,54829.0,63909.0,22152.0,0.05211787244402039,0,1,0,0,59051.0,2940.0,204.0,257.0,6.0,344.0,1374.0,61144.0,3032.0,64176.0,0.9201414859137372,0.04581151832460733,0.0031787584143605084,0.004004612316130641,9.349289454001496e-05,0.005360259286960858,0.021409872849663426,0.04724507604088756
2213,Etowah,Alabama,20204.0,38013.0,47259.0,104260.0,40217.0,0.0505181320182505,0,0,0,1,82710.0,16212.0,751.0,739.0,66.0,751.0,1710.0,99059.0,3880.0,102939.0,0.8034855594089704,0.15749132981668756,0.007295582820893928,0.0071790089276173264,0.0006411564130213038,0.007295582820893928,0.0166117797919156,0.03769222549276756
2214,Foard,Texas,20202.0,33750.0,44152.0,1133.0,491.0,0.06701406679629454,0,0,0,1,1212.0,25.0,0.0,0.0,0.0,93.0,78.0,1120.0,288.0,1408.0,0.8607954545454546,0.01775568181818182,0.0,0.0,0.0,0.06605113636363637,0.05539772727272727,0.20454545454545456
2215,Oktibbeha,Mississippi,20202.0,30987.0,55210.0,48198.0,18176.0,0.05309068118837208,0,0,0,1,28538.0,18344.0,47.0,1546.0,20.0,170.0,816.0,48663.0,818.0,49481.0,0.5767466300196035,0.3707281582829773,0.0009498595420464421,0.03124431600008084,0.00040419554980699663,0.0034356621733594712,0.016491178432125463,0.016531597987106163
2216,Geneva,Alabama,20199.0,35625.0,43481.0,26791.0,10945.0,0.0633058438011355,0,0,0,1,22871.0,2529.0,210.0,109.0,4.0,243.0,525.0,25464.0,1027.0,26491.0,0.8633498169189536,0.09546638480993545,0.007927220565475067,0.004114604960175154,0.00015099467743762032,0.009172926654335434,0.019818051413687667,0.03876788343210902
2217,Benewah,Idaho,20198.0,39049.0,41110.0,9186.0,3888.0,0.04037656262802476,0,0,1,0,7893.0,6.0,867.0,32.0,22.0,10.0,256.0,8765.0,321.0,9086.0,0.8686990975126568,0.0006603565925599824,0.09542152762491746,0.0035219018269865726,0.002421307506053269,0.001100594320933304,0.02817521461589258,0.03532907770195906
2218,Atascosa,Texas,20193.0,47543.0,53016.0,45714.0,15095.0,0.05080884960543042,0,0,0,1,45293.0,124.0,91.0,152.0,0.0,1059.0,2109.0,17628.0,31200.0,48828.0,0.9276030146637175,0.0025395265011878432,0.001863684771033014,0.0031129679691980013,0.0,0.021688375522241336,0.043192430572622266,0.6389776357827476
2219,Grant,West Virginia,20193.0,41368.0,51667.0,11869.0,4449.0,0.06728523422375256,0,0,0,1,11312.0,191.0,0.0,0.0,0.0,38.0,100.0,11549.0,92.0,11641.0,0.9717378232110644,0.016407525126707328,0.0,0.0,0.0,0.0032643243707585257,0.008590327291469805,0.00790310110815222
2220,Lawrence,Alabama,20181.0,38551.0,48486.0,34009.0,13382.0,0.05161285159458878,0,0,0,1,25942.0,3627.0,1878.0,44.0,24.0,5.0,1651.0,32464.0,707.0,33171.0,0.782068674444545,0.10934249796508999,0.05661571854933526,0.001326459859515842,0.0007235235597359139,0.00015073407494498208,0.04977239154683308,0.021313798197220464
2221,Duval,Texas,20181.0,34131.0,40917.0,11740.0,3901.0,0.07912908762623637,0,0,0,1,9884.0,191.0,32.0,0.0,0.0,1222.0,26.0,1220.0,10135.0,11355.0,0.8704535446939674,0.016820783795684722,0.0028181417877586965,0.0,0.0,0.10761778952003523,0.002289740202553941,0.8925583443416997
2222,Gilchrist,Florida,20180.0,38406.0,46202.0,16917.0,6240.0,0.06371665964503392,0,0,0,1,16104.0,1110.0,31.0,38.0,0.0,54.0,278.0,16617.0,998.0,17615.0,0.9142208345160374,0.06301447629860914,0.0017598637524836786,0.0021572523417541867,0.0,0.0030655691172296337,0.01578200397388589,0.05665625887028101
2223,Dakota,Nebraska,20179.0,47069.0,54721.0,20920.0,7309.0,0.061760814518564425,0,1,0,0,13995.0,954.0,592.0,669.0,22.0,3588.0,497.0,12493.0,7824.0,20317.0,0.6888320126002855,0.046955751341241324,0.02913816016144116,0.032928089777034014,0.0010828370330265296,0.17660087611359945,0.024462272973372053,0.3850962248363439
2224,Mercer,Missouri,20178.0,40272.0,49087.0,3749.0,1575.0,0.02911272296263058,0,1,0,0,3550.0,14.0,0.0,19.0,4.0,15.0,62.0,3593.0,71.0,3664.0,0.9688864628820961,0.003820960698689956,0.0,0.005185589519650655,0.001091703056768559,0.004093886462882096,0.016921397379912665,0.01937772925764192
2225,Adams,Indiana,20160.0,46695.0,56345.0,34424.0,12127.0,0.06673837751726924,0,1,0,0,34060.0,392.0,23.0,133.0,0.0,456.0,131.0,33607.0,1588.0,35195.0,0.967751101008666,0.011137945730927688,0.0006535019178860634,0.0037789458729933227,0.0,0.012956385850262821,0.0037221196192641,0.04512004546100298
2226,Sterling,Texas,20157.0,50543.0,58214.0,1358.0,458.0,0.05686375110335928,0,0,0,1,1037.0,3.0,0.0,0.0,0.0,85.0,16.0,625.0,516.0,1141.0,0.908851884312007,0.0026292725679228747,0.0,0.0,0.0,0.07449605609114812,0.014022787028921999,0.45223488168273446
2227,Bleckley,Georgia,20156.0,36073.0,46594.0,12961.0,3955.0,0.06851905616321807,0,0,0,1,8903.0,3590.0,9.0,28.0,0.0,226.0,19.0,12415.0,360.0,12775.0,0.696908023483366,0.28101761252446184,0.0007045009784735812,0.002191780821917808,0.0,0.017690802348336594,0.001487279843444227,0.02818003913894325
2228,Carbon,Utah,20155.0,44724.0,59397.0,21227.0,7764.0,0.042214517814707385,0,0,1,0,18784.0,133.0,172.0,84.0,13.0,488.0,682.0,17654.0,2702.0,20356.0,0.9227746119080369,0.006533700137551582,0.00844959717036746,0.0041265474552957355,0.0006386323442719591,0.023973275692670465,0.033503635291805854,0.1327372764786795
2229,Unicoi,Tennessee,20152.0,32292.0,44029.0,18254.0,7601.0,0.06899489717444902,0,0,0,1,17156.0,65.0,18.0,70.0,0.0,256.0,215.0,16956.0,824.0,17780.0,0.964904386951631,0.003655793025871766,0.0010123734533183351,0.003937007874015748,0.0,0.014398200224971878,0.012092238470191226,0.046344206974128235
