pos,county,state,pc_income,medhouse_inc,medfam_inc,pop,households,exp_rate,NE_dum,MW_dum,W_dum,S_dum
255,Audubon,Iowa,30919.0,48313.0,61845.0,6002.0,2684.0,0.051789809085544466,0,1,0,0
256,Isle of Wight,Virginia,30903.0,63942.0,77524.0,35373.0,13560.0,0.0652341763562003,0,0,0,1
257,Fluvanna,Virginia,30881.0,68288.0,79101.0,25860.0,9462.0,0.0563193739811922,0,0,0,1
258,Larimer,Colorado,30740.0,58626.0,76194.0,305798.0,121423.0,0.07630370092879292,0,0,1,0
259,Grafton,New Hampshire,30738.0,54912.0,71158.0,89166.0,35111.0,0.043200434670206185,1,0,0,0
260,Lancaster,Virginia,30737.0,49248.0,66189.0,11303.0,5182.0,0.04460599949617924,0,0,0,1
261,Medina,Ohio,30707.0,65951.0,77729.0,173252.0,65499.0,0.05567761385400593,0,1,0,0
262,Parker,Texas,30692.0,64515.0,78626.0,118478.0,42322.0,0.06503139246925053,0,0,0,1
263,San Diego,California,30668.0,62962.0,73495.0,3138265.0,1076483.0,0.11028982376380728,0,0,1,0
264,Door,Wisconsin,30657.0,50438.0,63361.0,27826.0,13459.0,0.05503969721809464,0,1,0,0
265,Anoka,Minnesota,30647.0,70380.0,81798.0,334027.0,122625.0,0.0870856994514093,0,1,0,0
266,Camden,New Jersey,30592.0,61683.0,77369.0,513512.0,187941.0,0.1040774527773631,1,0,0,0
267,Slope,North Dakota,30586.0,61667.0,74167.0,738.0,296.0,0.01427818782822181,0,1,0,0
268,Orange,New York,30583.0,70458.0,85100.0,373902.0,125317.0,0.08064072086570544,1,0,0,0
269,Indian River,Florida,30532.0,44772.0,56151.0,139356.0,58038.0,0.047008653656912,0,0,0,1
270,Middlesex,Virginia,30531.0,53309.0,64313.0,10851.0,4400.0,0.03509583633784489,0,0,0,1
271,Dare,North Carolina,30529.0,55481.0,64404.0,34289.0,14624.0,0.042871023009700165,0,0,0,1
272,Cass,North Dakota,30529.0,52590.0,74024.0,154080.0,65816.0,0.08439913721980043,0,1,0,0
273,Belknap,New Hampshire,30518.0,58654.0,67570.0,60216.0,25049.0,0.03334315901557355,1,0,0,0
274,Sweetwater,Wyoming,30517.0,71525.0,81595.0,44437.0,16682.0,0.0513909197805119,0,0,1,0
275,Ocean,New Jersey,30477.0,61136.0,76822.0,578902.0,221774.0,0.08560322435779326,1,0,0,0
276,Multnomah,Oregon,30475.0,52511.0,65897.0,747641.0,305939.0,0.08388006125059244,0,0,1,0
277,McLean,Illinois,30460.0,62089.0,83812.0,171240.0,64016.0,0.04387519671068069,0,1,0,0
278,Polk,Iowa,30442.0,59018.0,73043.0,438307.0,173164.0,0.0931462083926624,0,1,0,0
279,Ulster,New York,30442.0,58590.0,72632.0,182086.0,69862.0,0.07968568878308296,1,0,0,0
280,Hodgeman,Kansas,30440.0,52375.0,67000.0,1946.0,821.0,0.02649074860072664,0,1,0,0
281,Nelson,North Dakota,30432.0,49839.0,64792.0,3101.0,1474.0,0.05198231994716346,0,1,0,0
282,Jefferson,Montana,30397.0,60863.0,76469.0,11434.0,4527.0,0.019700079775934732,0,0,1,0
283,Will,Illinois,30377.0,76147.0,86747.0,679688.0,222652.0,0.08609264305946009,0,1,0,0
284,St. Tammany,Louisiana,30363.0,60799.0,74834.0,236832.0,87518.0,0.06935746776855155,0,0,0,1
285,Honolulu,Hawaii,30361.0,72764.0,85440.0,964678.0,309803.0,0.0770860687528076,0,0,1,0
286,Santa Barbara,California,30352.0,62779.0,72602.0,427288.0,141720.0,0.09001697544546956,0,0,1,0
287,Warren,New York,30351.0,55904.0,66622.0,65584.0,28081.0,0.06605572742538365,1,0,0,0
288,Hughes,South Dakota,30284.0,59338.0,83474.0,17238.0,6992.0,0.048533575962716666,0,1,0,0
289,Ness,Kansas,30223.0,48800.0,61940.0,3095.0,1340.0,0.03507430607186911,0,1,0,0
290,Sully,South Dakota,30218.0,54524.0,69345.0,1420.0,606.0,0.009539338490482411,0,1,0,0
291,Sarpy,Nebraska,30189.0,69965.0,80985.0,162728.0,59606.0,0.08148820887251743,0,1,0,0
292,Cook,Illinois,30183.0,54548.0,66187.0,5212372.0,1933335.0,0.13234618088570232,0,1,0,0
293,Charleston,South Carolina,30158.0,50792.0,65394.0,358736.0,143717.0,0.0786931634702362,0,0,0,1
294,La Plata,Colorado,30151.0,58080.0,67732.0,52039.0,20947.0,0.03423654036947759,0,0,1,0
295,Chambers,Texas,30140.0,72489.0,82601.0,35570.0,12147.0,0.048097380762565214,0,0,0,1
296,Gillespie,Texas,30117.0,53668.0,65457.0,25003.0,10655.0,0.0561967037870558,0,0,0,1
297,Thomas,Nebraska,30116.0,55089.0,63333.0,734.0,323.0,0.013551112181316792,0,1,0,0
298,Frederick,Virginia,30112.0,68424.0,76530.0,79453.0,29172.0,0.059210036307222526,0,0,0,1
299,Wheeler,Texas,30097.0,51766.0,63000.0,5526.0,2319.0,0.027920308634077132,0,0,0,1
300,Kane,Illinois,30082.0,69530.0,80085.0,518380.0,170358.0,0.09854779536998137,0,1,0,0
301,Hood,Texas,30046.0,55754.0,64873.0,51756.0,20758.0,0.0315142124342574,0,0,0,1
302,Greene,Ohio,30040.0,58080.0,73972.0,162588.0,62836.0,0.06125302205060289,0,1,0,0
303,Saunders,Nebraska,30039.0,59870.0,74235.0,20800.0,8142.0,0.04930703819560402,0,1,0,0
304,Goliad,Texas,30031.0,50923.0,63672.0,7281.0,3028.0,0.031308380696142966,0,0,0,1
305,Rensselaer,New York,29987.0,59432.0,74519.0,159565.0,64242.0,0.05575686962457828,1,0,0,0
306,Sangamon,Illinois,29974.0,55449.0,71338.0,198269.0,82807.0,0.062085307006801975,0,1,0,0
307,San Luis Obispo,California,29954.0,58697.0,74885.0,272094.0,102154.0,0.05618317899216726,0,0,1,0
308,Sargent,North Dakota,29950.0,53381.0,67132.0,3859.0,1741.0,0.04131391925975799,0,1,0,0
309,Linn,Iowa,29943.0,57260.0,75761.0,213425.0,86052.0,0.05625644413689791,0,1,0,0
310,Goodhue,Minnesota,29932.0,56836.0,73075.0,46259.0,18711.0,0.05607158243518396,0,1,0,0
311,Warrick,Indiana,29927.0,62351.0,72764.0,60163.0,22454.0,0.05723072628788602,0,1,0,0
312,Ontario,New York,29904.0,56479.0,70381.0,108311.0,43794.0,0.05500420343784839,1,0,0,0
313,Natrona,Wyoming,29877.0,57791.0,69098.0,77343.0,31116.0,0.043994866159235355,0,0,1,0
314,King,Texas,29836.0,65000.0,76250.0,321.0,126.0,0.06827286340478755,0,0,0,1
315,Hendricks,Indiana,29830.0,68297.0,79943.0,148623.0,52946.0,0.07854764780183356,0,1,0,0
316,Plumas,California,29806.0,45794.0,55183.0,19586.0,8997.0,0.025065989013361482,0,0,1,0
317,Lander,Nevada,29800.0,72742.0,75857.0,5844.0,2010.0,0.0398560288659902,0,0,1,0
318,Archuleta,Colorado,29793.0,48933.0,58222.0,12109.0,4881.0,0.024139535508370866,0,0,1,0
319,Washington,Vermont,29761.0,57281.0,70640.0,59427.0,24661.0,0.04539427521612374,1,0,0,0
320,Thurston,Washington,29744.0,62229.0,74207.0,256080.0,100801.0,0.05027968381589333,0,0,1,0
321,Emmet,Michigan,29718.0,50929.0,61644.0,32858.0,13545.0,0.04342235378356246,0,1,0,0
322,Hamilton,Ohio,29681.0,48593.0,65392.0,802481.0,327914.0,0.06812663046131982,0,1,0,0
323,New Hanover,North Carolina,29679.0,49835.0,67938.0,206403.0,86010.0,0.06013314206968023,0,0,0,1
324,Jo Daviess,Illinois,29675.0,50817.0,63490.0,22602.0,9616.0,0.04641840901821332,0,1,0,0
325,Cass,Nebraska,29638.0,64697.0,75769.0,25222.0,9701.0,0.06473779557787583,0,1,0,0
326,Wright,Minnesota,29623.0,71598.0,81683.0,126142.0,44983.0,0.07511171876797108,0,1,0,0
327,Cherokee,Georgia,29615.0,67261.0,78328.0,218277.0,76144.0,0.07872965182785778,0,0,0,1
328,Jefferson,West Virginia,29605.0,65304.0,77447.0,54131.0,19889.0,0.0641670265539731,0,0,0,1
329,Montour,Pennsylvania,29600.0,51482.0,62248.0,18379.0,7233.0,0.05182570683974403,1,0,0,0
330,Johnson,Iowa,29592.0,53424.0,79964.0,134034.0,54005.0,0.050846592522329793,0,1,0,0
331,Cameron,Louisiana,29559.0,64574.0,71310.0,6789.0,2529.0,0.07947762722101571,0,0,0,1
332,Hemphill,Texas,29544.0,56379.0,66513.0,3959.0,1440.0,0.03982391723917722,0,0,0,1
333,Midland,Michigan,29536.0,53076.0,65735.0,83842.0,33717.0,0.042549237625931775,0,1,0,0
334,Cecil,Maryland,29518.0,66689.0,79128.0,101435.0,36394.0,0.06161805707847429,0,0,0,1
335,Maui,Hawaii,29517.0,63512.0,75407.0,156633.0,52623.0,0.043185813127693505,0,0,1,0
336,Ramsey,Minnesota,29484.0,54247.0,71206.0,515732.0,205395.0,0.10553918283950826,0,1,0,0
337,Hampshire,Massachusetts,29460.0,61227.0,81385.0,159267.0,58828.0,0.06581817919857803,1,0,0,0
338,Clay,Missouri,29406.0,60936.0,73380.0,225116.0,86934.0,0.04726158816187663,0,1,0,0
339,Morton,North Dakota,29389.0,60065.0,69894.0,27874.0,11416.0,0.034423255109664756,0,1,0,0
340,Strafford,New Hampshire,29369.0,58825.0,73260.0,123836.0,46968.0,0.044593708016818036,1,0,0,0
341,Durham,North Carolina,29347.0,51853.0,66448.0,276494.0,111276.0,0.06250713989565643,0,0,0,1
342,Calaveras,California,29329.0,55295.0,68401.0,45147.0,18702.0,0.03294875141940172,0,0,1,0
343,Washington,Nebraska,29328.0,65409.0,83670.0,20234.0,7647.0,0.038226910844528214,0,1,0,0
344,Wells,North Dakota,29301.0,44132.0,57125.0,4220.0,1949.0,0.046302184956398956,0,1,0,0
345,Berkshire,Massachusetts,29294.0,48450.0,65216.0,130545.0,55301.0,0.05198688038482463,1,0,0,0
346,Woodford,Kentucky,29277.0,57580.0,71995.0,24988.0,9698.0,0.04015244349069608,0,0,0,1
347,Northampton,Pennsylvania,29266.0,60097.0,73386.0,298439.0,112189.0,0.07757432314746872,1,0,0,0
348,Pinellas,Florida,29262.0,45535.0,59491.0,920015.0,401708.0,0.07947671875854208,0,0,0,1
349,Franklin,Massachusetts,29259.0,53663.0,67785.0,71408.0,30534.0,0.06115295837423582,1,0,0,0
350,Fayette,Kentucky,29251.0,48398.0,67973.0,300843.0,123142.0,0.07617357293450125,0,0,0,1
351,Boone,Kentucky,29235.0,67225.0,78101.0,121214.0,43255.0,0.052874982557604186,0,0,0,1
352,Dauphin,Pennsylvania,29234.0,54066.0,68368.0,269035.0,108831.0,0.06395739796866926,1,0,0,0
353,Sheridan,North Dakota,29219.0,43250.0,48403.0,1313.0,614.0,0.050927903523980404,0,1,0,0
354,Bennington,Vermont,29196.0,50221.0,61270.0,36871.0,15442.0,0.05766821822002415,1,0,0,0
355,Posey,Indiana,29187.0,58750.0,73319.0,25713.0,10050.0,0.03277574772787546,0,1,0,0
356,Douglas,Nebraska,29180.0,53325.0,69754.0,524697.0,204226.0,0.06723407621181608,0,1,0,0
357,Lake,Ohio,29132.0,56018.0,69939.0,229850.0,94048.0,0.05549332120285573,0,1,0,0
358,Pope,Minnesota,29128.0,52350.0,64740.0,10957.0,4758.0,0.038159418334985415,0,1,0,0
359,Kossuth,Iowa,29127.0,51812.0,64283.0,15437.0,6728.0,0.0690048276976412,0,1,0,0
360,York,Maine,29125.0,57348.0,70642.0,198220.0,81293.0,0.052412215375477834,1,0,0,0
361,Randall,Texas,29124.0,58529.0,73144.0,123062.0,48080.0,0.06502649962829601,0,0,0,1
362,Dodge,Minnesota,29107.0,69301.0,81702.0,20159.0,7326.0,0.03860174426937652,0,1,0,0
363,Warren,Iowa,29088.0,62535.0,74558.0,46631.0,17378.0,0.06274514195968754,0,1,0,0
364,Brazoria,Texas,29081.0,67603.0,79880.0,319493.0,107717.0,0.07593483859829155,0,0,0,1
365,Walsh,North Dakota,29072.0,48592.0,61156.0,11102.0,4948.0,0.051363708721036946,0,1,0,0
366,Clay,Iowa,29060.0,49035.0,64651.0,16604.0,7148.0,0.06661134990508398,0,1,0,0
367,Lipscomb,Texas,29017.0,57978.0,64934.0,3379.0,1115.0,0.04091832842369526,0,0,0,1
368,Scott,Iowa,28948.0,52735.0,70480.0,167080.0,67049.0,0.06235458894461781,0,1,0,0
369,Gallatin,Montana,28939.0,52833.0,69556.0,91499.0,36973.0,0.06203671898991523,0,0,1,0
370,Solano,California,28929.0,67177.0,76932.0,417258.0,141464.0,0.056442892992915064,0,0,1,0
371,Nassau,Florida,28926.0,55315.0,63888.0,74163.0,28044.0,0.053099623395894656,0,0,0,1
372,Moore,North Carolina,28913.0,49544.0,62099.0,89425.0,36997.0,0.07527613521645198,0,0,0,1
373,Calumet,Wisconsin,28907.0,65130.0,75563.0,49288.0,18381.0,0.0664457475886846,0,1,0,0
374,Kidder,North Dakota,28904.0,50000.0,57675.0,2429.0,1146.0,0.05127750306073022,0,1,0,0
375,Lafayette,Louisiana,28901.0,51462.0,67061.0,224719.0,86504.0,0.0605124832963865,0,0,0,1
376,Union,North Carolina,28894.0,65892.0,74132.0,205426.0,68211.0,0.044087055721979386,0,0,0,1
377,Warren,Virginia,28889.0,61610.0,72597.0,37836.0,14387.0,0.05801862047982375,0,0,0,1
378,Stillwater,Montana,28868.0,57906.0,69375.0,9173.0,3757.0,0.046779670194753646,0,0,1,0
379,El Paso,Colorado,28867.0,57125.0,70728.0,634423.0,237039.0,0.08275425308625069,0,0,1,0
380,Windham,Vermont,28867.0,50234.0,63509.0,44216.0,19417.0,0.027796248045109908,1,0,0,0
381,Union,Ohio,28852.0,65086.0,79744.0,52683.0,18216.0,0.05166814368161554,0,1,0,0
382,Bristol,Massachusetts,28837.0,55298.0,72018.0,549870.0,210037.0,0.09739167013494887,1,0,0,0
383,Sagadahoc,Maine,28829.0,56733.0,69561.0,35194.0,15022.0,0.024148536944518954,1,0,0,0
384,DeKalb,Georgia,28810.0,50856.0,60182.0,700308.0,264496.0,0.08814000260465586,0,0,0,1
385,Salem,New Jersey,28772.0,59718.0,74469.0,65825.0,25003.0,0.0699364169786577,1,0,0,0
386,Weston,Wyoming,28764.0,55461.0,74531.0,7153.0,2975.0,0.07158487308616326,0,0,1,0
387,Clermont,Ohio,28761.0,60365.0,71914.0,198417.0,73728.0,0.04592181931180623,0,1,0,0
388,Onondaga,New York,28746.0,54242.0,70143.0,467202.0,184855.0,0.07395617314379992,1,0,0,0
389,Stevens,Minnesota,28746.0,54206.0,71563.0,9723.0,3700.0,0.07107582204484351,0,1,0,0
390,Monroe,New York,28732.0,52394.0,68524.0,746548.0,297040.0,0.08572768296169553,1,0,0,0
391,Bremer,Iowa,28727.0,61216.0,75486.0,24387.0,9258.0,0.0639197257230117,0,1,0,0
392,Grundy,Illinois,28725.0,64541.0,78918.0,50064.0,18082.0,0.054989319191841864,0,1,0,0
393,Addison,Vermont,28722.0,57565.0,69157.0,36811.0,14164.0,0.03513834435000954,1,0,0,0
394,Bath,Virginia,28704.0,51365.0,55112.0,4686.0,2101.0,0.04591933191230388,0,0,0,1
395,Bedford,Virginia,28697.0,57596.0,69792.0,69175.0,27233.0,0.06161480868811362,0,0,0,1
396,Seminole,Florida,28675.0,58175.0,68680.0,427184.0,147529.0,0.06329368768774331,0,0,0,1
397,Gloucester,Virginia,28673.0,60519.0,72719.0,36868.0,13889.0,0.046891686214437685,0,0,0,1
398,Washoe,Nevada,28670.0,53040.0,64556.0,425495.0,163198.0,0.09954764782758768,0,0,1,0
399,Porter,Indiana,28669.0,62794.0,76004.0,165168.0,61502.0,0.052708369075131385,0,1,0,0
400,Okaloosa,Florida,28600.0,54684.0,64668.0,185852.0,73253.0,0.06576590579559592,0,0,0,1
401,Benton,Washington,28583.0,60485.0,72126.0,178992.0,65675.0,0.07138797976363366,0,0,1,0
402,Sullivan,New Hampshire,28582.0,54463.0,65969.0,43398.0,17808.0,0.03898245242239632,1,0,0,0
403,Johnson,Indiana,28575.0,61231.0,73059.0,141796.0,52239.0,0.06734844708775492,0,1,0,0
404,Northumberland,Virginia,28568.0,51342.0,60747.0,12334.0,5691.0,0.03540737040393642,0,0,0,1
405,Fallon,Montana,28563.0,51164.0,66544.0,3085.0,1199.0,0.06216434660943837,0,0,1,0
406,Ward,North Dakota,28557.0,56580.0,67738.0,64008.0,25173.0,0.057075766111886896,0,1,0,0
407,Powder River,Montana,28528.0,46250.0,56250.0,1669.0,720.0,0.07905964249084904,0,0,1,0
408,Laramie,Wyoming,28505.0,55864.0,71483.0,93073.0,36859.0,0.04764477662372192,0,0,1,0
409,Davidson,Tennessee,28467.0,47335.0,58535.0,638395.0,256745.0,0.08632714482785414,0,0,0,1
410,Clinton,Michigan,28449.0,60466.0,72958.0,75802.0,28534.0,0.05922693472017837,0,1,0,0
411,Skamania,Washington,28449.0,53712.0,67354.0,11126.0,4452.0,0.03137797356986039,0,0,1,0
412,Peoria,Illinois,28438.0,50712.0,65884.0,187117.0,75892.0,0.06741230101245761,0,1,0,0
413,Eddy,New Mexico,28438.0,49165.0,60891.0,54284.0,19866.0,0.044824788937234385,0,0,1,0
414,Washington,Pennsylvania,28433.0,53693.0,68300.0,208047.0,84098.0,0.05830316743775337,1,0,0,0
415,Miami,Kansas,28412.0,58936.0,73528.0,32682.0,12334.0,0.04740563208823622,0,1,0,0
416,Lewis and Clark,Montana,28400.0,56243.0,70259.0,64143.0,26555.0,0.04477608600590764,0,0,1,0
417,Seward,Nebraska,28359.0,59435.0,74309.0,16824.0,6165.0,0.06335414942867096,0,1,0,0
418,Elko,Nevada,28358.0,70238.0,75231.0,50023.0,17599.0,0.04017793444012819,0,0,1,0
419,Custer,South Dakota,28356.0,50074.0,61917.0,8306.0,3731.0,0.08069483815311287,0,1,0,0
420,McHenry,North Dakota,28331.0,45343.0,61367.0,5593.0,2573.0,0.03959514605066015,0,1,0,0
421,Menard,Illinois,28330.0,58190.0,73969.0,12687.0,5071.0,0.05658582496231229,0,1,0,0
422,Douglas,South Dakota,28323.0,49200.0,58529.0,3000.0,1258.0,0.05546294866176564,0,1,0,0
423,Schenectady,New York,28319.0,56061.0,73910.0,154821.0,58059.0,0.0665605161243034,1,0,0,0
424,Washakie,Wyoming,28308.0,47104.0,64608.0,8468.0,3468.0,0.06991865328747865,0,0,1,0
425,Cheyenne,Nebraska,28296.0,51529.0,64504.0,10022.0,4405.0,0.038686555052056676,0,1,0,0
426,Franklin,Ohio,28283.0,50877.0,64693.0,1181824.0,468295.0,0.08532088938562082,0,1,0,0
427,Wabasha,Minnesota,28282.0,53057.0,66629.0,21549.0,8890.0,0.03392114718710693,0,1,0,0
428,Columbia,Wisconsin,28273.0,57922.0,70208.0,56647.0,22735.0,0.030392665083869116,0,1,0,0
429,Tarrant,Texas,28266.0,56853.0,67436.0,1848423.0,659736.0,0.10273826489144294,0,0,0,1
430,Jefferson,Washington,28266.0,46320.0,62737.0,29882.0,13801.0,0.04524628003905478,0,0,1,0
431,Hamilton,New York,28265.0,51522.0,60170.0,4813.0,1854.0,0.017343903746022314,1,0,0,0
432,Chase,Nebraska,28241.0,45610.0,51810.0,3984.0,1697.0,0.04109346903432626,0,1,0,0
433,Pierce,Washington,28223.0,59204.0,70077.0,805434.0,300623.0,0.07197920972694871,0,0,1,0
434,Crook,Wyoming,28212.0,53237.0,60909.0,7110.0,3010.0,0.020729812333150004,0,0,1,0
435,York,Nebraska,28207.0,49633.0,63940.0,13762.0,5501.0,0.0540069654043691,0,1,0,0
436,Broward,Florida,28205.0,51251.0,61526.0,1784889.0,663458.0,0.08067123727777076,0,0,0,1
437,Fayette,Tennessee,28201.0,56618.0,65276.0,38502.0,14535.0,0.05495757303211213,0,0,0,1
438,Franklin,Texas,28189.0,45523.0,61723.0,10611.0,4304.0,0.06341279075597973,0,0,0,1
439,Outagamie,Wisconsin,28186.0,58318.0,71464.0,178013.0,69572.0,0.0850082381494226,0,1,0,0
440,Ascension,Louisiana,28178.0,69070.0,77640.0,109920.0,38287.0,0.06485420665511217,0,0,0,1
441,Kanawha,West Virginia,28174.0,46085.0,58481.0,192311.0,82756.0,0.053442021327877495,0,0,0,1
442,Graham,Kansas,28146.0,47500.0,59000.0,2604.0,1192.0,0.038300310854055594,0,1,0,0
443,Knox,Tennessee,28136.0,47694.0,64310.0,436983.0,181100.0,0.07667743158111812,0,0,0,1
444,Somervell,Texas,28134.0,55269.0,70625.0,8537.0,3193.0,0.05395561406147021,0,0,0,1
445,York,Pennsylvania,28132.0,58745.0,70001.0,436339.0,167592.0,0.061221013534618327,1,0,0,0
446,Grant,North Dakota,28129.0,41694.0,59531.0,2372.0,1113.0,0.038112646129089336,0,1,0,0
447,Hancock,Indiana,28111.0,62981.0,72559.0,70466.0,26071.0,0.05806629893102039,0,1,0,0
448,O'Brien,Iowa,28086.0,48185.0,63912.0,14249.0,6098.0,0.048266035058593476,0,1,0,0
449,Ramsey,North Dakota,28081.0,48604.0,63380.0,11473.0,4826.0,0.043563173401126684,0,1,0,0
450,Johnson,Wyoming,28072.0,57004.0,63343.0,8595.0,3679.0,0.011340045999723795,0,0,1,0
451,Sherburne,Minnesota,28071.0,73098.0,80939.0,89120.0,29948.0,0.061847682552541486,0,1,0,0
452,Lincoln,Maine,28070.0,50181.0,59398.0,34297.0,14817.0,0.02256894639968536,1,0,0,0
453,Iowa,Iowa,28068.0,58008.0,73465.0,16323.0,6745.0,0.03765518245417452,0,1,0,0
454,Eureka,Nevada,28056.0,64632.0,94648.0,1804.0,733.0,0.06051566289659163,0,0,1,0
455,Irion,Texas,28055.0,50357.0,58875.0,1603.0,654.0,0.048965401050116576,0,0,0,1
456,Westmoreland,Pennsylvania,28051.0,50736.0,65027.0,364090.0,152109.0,0.05334015772145864,1,0,0,0
457,Mono,California,28046.0,61757.0,72237.0,14217.0,5268.0,0.022131550548253158,0,0,1,0
458,Tazewell,Illinois,28037.0,56067.0,68994.0,135747.0,54428.0,0.04902258567054236,0,1,0,0
459,Guthrie,Iowa,28030.0,50609.0,62036.0,10843.0,4641.0,0.06200784325586274,0,1,0,0
460,Traverse,Minnesota,28030.0,45714.0,62258.0,3507.0,1510.0,0.01586821686474636,0,1,0,0
461,Baylor,Texas,28021.0,33445.0,56656.0,3678.0,1798.0,0.08069785668318488,0,0,0,1
462,Lac qui Parle,Minnesota,28014.0,48468.0,60873.0,7184.0,3074.0,0.03809393667975464,0,1,0,0
463,Ottawa,Ohio,27979.0,53202.0,65311.0,41372.0,17614.0,0.0632437148525124,0,1,0,0
464,Erie,New York,27978.0,50653.0,65897.0,919230.0,380152.0,0.07364301767556197,1,0,0,0
465,Putnam,West Virginia,27957.0,54854.0,65900.0,56033.0,21391.0,0.04835623489397142,0,0,0,1
466,Sheridan,Wyoming,27948.0,52008.0,67673.0,29376.0,12381.0,0.04982268250462492,0,0,1,0
467,Plymouth,Iowa,27942.0,58888.0,73086.0,24923.0,9867.0,0.06054310218802797,0,1,0,0
468,Perkins,Nebraska,27931.0,58625.0,66000.0,2949.0,1262.0,0.01832448762162595,0,1,0,0
469,Jefferson,Kentucky,27925.0,46959.0,61622.0,746580.0,305832.0,0.09281784882429617,0,0,0,1
470,Lehigh,Pennsylvania,27923.0,54923.0,67081.0,352068.0,133289.0,0.07617008676456798,1,0,0,0
471,Chisago,Minnesota,27914.0,67157.0,75513.0,53691.0,19569.0,0.0544791171644213,0,1,0,0
472,Hettinger,North Dakota,27910.0,47743.0,65577.0,2539.0,1097.0,0.07525382312024337,0,1,0,0
473,Emmet,Iowa,27908.0,48601.0,63310.0,10141.0,4119.0,0.06394696282113367,0,1,0,0
474,Harris,Texas,27899.0,53137.0,60594.0,4182285.0,1434694.0,0.09024693076126354,0,0,0,1
475,Windham,Connecticut,27893.0,59333.0,74484.0,118115.0,44018.0,0.07228373977363342,1,0,0,0
476,Lake,Minnesota,27883.0,46939.0,61548.0,10825.0,4982.0,0.06092692464956576,0,1,0,0
477,Clark,South Dakota,27878.0,49055.0,65089.0,3635.0,1431.0,0.061163026612159506,0,1,0,0
478,Cheshire,New Hampshire,27874.0,55155.0,70026.0,76896.0,30458.0,0.05217438695568836,1,0,0,0
479,Knox,Maine,27865.0,49755.0,60581.0,39694.0,16941.0,0.03811589273453539,1,0,0,0
480,Wilson,Tennessee,27864.0,60390.0,70024.0,116948.0,42800.0,0.05660390156337045,0,0,0,1
481,Greene,Georgia,27828.0,42565.0,51000.0,16091.0,6353.0,0.05572273275235044,0,0,0,1
482,Park,Wyoming,27824.0,53951.0,64802.0,28557.0,11801.0,0.041444163961532755,0,0,1,0
483,Summit,Ohio,27818.0,49669.0,64157.0,541592.0,220375.0,0.0691409987998062,0,1,0,0
484,Pembina,North Dakota,27817.0,49846.0,62147.0,7327.0,3328.0,0.04241255299533053,0,1,0,0
485,Scott,Kentucky,27802.0,61893.0,71455.0,48149.0,17989.0,0.059430567245667434,0,0,0,1
486,Clinton,Illinois,27802.0,61720.0,76109.0,37891.0,14051.0,0.06793149845548342,0,1,0,0
487,Archer,Texas,27800.0,56452.0,68419.0,8853.0,3342.0,0.05733791232236137,0,0,0,1
488,Hancock,Maine,27797.0,47460.0,60022.0,54557.0,24355.0,0.027305378097717187,1,0,0,0
489,Kearney,Nebraska,27796.0,56466.0,62308.0,6518.0,2621.0,0.05292563639805928,0,1,0,0
490,Brewster,Texas,27796.0,40477.0,55893.0,9244.0,4152.0,0.06238758258702994,0,0,0,1
491,Sumner,Tennessee,27795.0,55509.0,64806.0,163724.0,60835.0,0.05852437474485092,0,0,0,1
492,Le Sueur,Minnesota,27793.0,58922.0,70426.0,27758.0,10997.0,0.03062444785776616,0,1,0,0
493,Brown,Wisconsin,27787.0,53119.0,67159.0,250597.0,98962.0,0.08325607174181945,0,1,0,0
494,Yellowstone,Montana,27761.0,51342.0,65486.0,150156.0,61023.0,0.048467157619291684,0,0,1,0
495,Spink,South Dakota,27757.0,48911.0,61063.0,6522.0,2624.0,0.02780932152340617,0,1,0,0
496,Los Angeles,California,27749.0,55909.0,62237.0,9893481.0,3230383.0,0.11236402853159118,0,0,1,0
497,Yolo,California,27730.0,55918.0,74687.0,202288.0,70347.0,0.08163548819669257,0,0,1,0
498,Sutton,Texas,27721.0,53806.0,60395.0,4058.0,1445.0,0.050831159624150114,0,0,0,1
